parcel_id,county_id,acres,lat,lon,current_land_use,soil_quality,slope_pct,flood_risk,wetland_share,solar_irradiance,zoning_class
P0000524,VA002,85.1115369735309,39.26739553630869,-78.36532535834826,timber,59.211738524577875,3.8418917928022984,0.008537467447823646,0.09749602841502593,4.269776270587235,RURAL
P0000525,VA002,144.5073739313439,39.21328075111559,-78.28121346301175,cropland,71.34032436963278,5.878583380908106,0.17548126247062623,0.024147382694054084,5.181337068921291,AG
P0000526,VA002,62.1491668208141,39.16628434056108,-78.14992376938933,mixed_ag,49.129393979310635,3.733182433954024,0.07748095583870536,0.16056531402150748,4.441221083814051,AG
P0000527,VA002,389.6075822570069,39.126370428699396,-78.35218216362186,cropland,55.65449157623431,3.358557399212394,0.12751271959405036,0.005337571547186335,5.357799908167985,MIXED
P0000528,VA002,53.3817511959081,39.09788028976579,-78.23752413199621,cropland,60.36026596918233,13.118462370762579,0.0725775888799989,0.062437138838021516,5.020709549389665,AG
P0000529,VA002,576.8641132329468,39.06137411756465,-78.13433693183241,cropland,57.44448354329278,2.980171368047302,0.1665853352439401,0.02342744944237113,4.7513662169139455,AG
P0000530,VA002,527.5535228268224,38.982654698628004,-78.21626590337858,timber,77.2350551355795,6.93319454335408,0.12555665920035003,0.18025026906293445,4.544281317894066,MIXED
P0000531,VA002,1356.430627812952,39.32568708241504,-78.31973257858897,cropland,75.09993749086226,1.8371977826387733,0.21505190473454233,0.09310288549690247,5.423257726707309,AG
P0000532,VA002,26.196320282244848,39.19780872205027,-78.3766458928246,timber,63.89409681568,3.5662095639523876,0.13227435895732698,0.02590431192567428,4.127513351098328,MIXED
P0000533,VA002,31.634212118328957,39.34491933783329,-78.24722836156045,cropland,49.47851089174121,7.152585869988611,0.1281567323208851,0.018915575255474437,4.278003551740998,MIXED
P0000534,VA002,110.17707326594338,39.109395480525905,-78.2246692329287,timber,55.56321208781902,4.303693387041615,0.18008196375683141,0.033897423989803006,4.664964727691843,MIXED
P0000535,VA002,78.17752478348187,39.26728132621887,-78.50287357694472,mixed_ag,36.88976337604491,1.064565636270431,0.3706370753561244,0.04236798208891339,4.904254841089097,AG
P0000536,VA002,126.94454144392371,39.11579027764859,-78.30416358289156,timber,48.240382060848994,4.719518153371088,0.07513687338295702,0.09967636978171772,4.745333972896567,AG
P0000537,VA002,133.8723944339914,39.101017986322645,-78.30687716067786,pasture,46.29809135135176,5.546050911288472,0.04127086373701038,0.0012343958219845606,4.361370983019501,INDUSTRIAL
P0000538,VA002,209.28233859047697,39.18475198690139,-78.28924462837705,timber,78.16183733230461,5.584962865610698,0.1054677348382761,0.1282690283771846,4.851524782358739,AG
P0000539,VA002,71.31950472897955,39.24225588055484,-78.26990079364681,pasture,100.0,0.9118354801023132,0.026091893814819887,0.022030610291872036,4.909419722829105,AG
P0000540,VA002,195.97732678956768,39.07078108681999,-78.44388315021543,cropland,41.472382429436074,11.23882293557972,0.05619196170072322,0.3311722961270183,4.848608203188302,AG
P0000541,VA002,64.54682726416317,39.171117278255664,-78.28589224335418,timber,47.47517127712098,14.66356963114928,0.20084220570555644,0.033569760943968345,4.325955636638568,MIXED
P0000542,VA002,89.36821613011567,39.30298388786963,-78.24171238263895,timber,43.504328450469814,1.4597248211267861,0.1889945553542218,0.030399441031891794,5.037625938580949,RURAL
P0000543,VA002,198.54374903277494,39.16143409294928,-78.20342091154704,timber,89.45414076092544,5.612413389613301,0.23166737498474468,0.08576540108060819,4.828779860954974,AG
P0000544,VA002,136.1820362304338,39.31712170301658,-78.33040169285661,timber,45.449500851259764,3.034732925306444,0.26742192779533663,0.08009483419685905,4.264564313755506,AG
P0000545,VA002,49.94939673322653,39.27660172528625,-78.26462806123969,pasture,66.64248688341421,0.751097976641516,0.0768289914489148,0.0028777692468446303,4.596389869251946,AG
P0000546,VA002,96.9037829987168,39.18573325117193,-78.26646270225089,mixed_ag,69.67437133511898,1.600986411634919,0.28547899384918873,0.10222414099984237,4.4706468506093495,RURAL
P0000547,VA002,193.80065370795865,39.18059684116254,-78.16830625056832,timber,57.43660372814517,4.840417711170995,0.21781598052718057,0.041661748423263534,4.825254882801594,RURAL
P0000548,VA002,162.4765410975835,39.1271787955412,-78.32595686027358,timber,55.50658032108613,2.6125326616124744,0.32162336932891533,0.06965816550645298,4.4544949499802895,INDUSTRIAL
P0000549,VA002,71.93976729594497,39.189603813850944,-78.30470381087835,timber,66.84849845227319,3.6053771760985036,0.14393811816688595,0.017354340271052107,3.911587712192683,AG
P0000550,VA002,84.00340796155332,39.299284858261316,-78.19592372318334,timber,88.12115057126152,3.0880005220658657,0.03523324104940815,0.10170037314584997,4.619617131203434,AG
P0000551,VA002,73.00329522785518,39.13307936925098,-78.21575705601566,timber,58.89029124043579,3.9051524492867706,0.16335819757065753,0.14031371144477475,4.855930640658085,RURAL
P0000552,VA002,251.0667234768659,39.36069781961072,-78.28016931665663,timber,74.9557811552813,7.227718898980491,0.24991567829256922,0.013605761867676402,4.6190796152083795,AG
P0000553,VA002,111.55231912067711,39.297202019073254,-78.53551543128751,timber,83.03734668728843,13.585497448211035,0.34803209380892985,0.0958036352323098,4.784931983202835,AG
P0000554,VA002,91.58588401943878,39.14703162431627,-78.21269436538003,cropland,48.04229005242226,1.2393216633711621,0.01673795329687564,0.08649079843699496,4.437482513371777,AG
P0000555,VA002,93.17938319814286,39.3276778308607,-78.26713540603102,timber,60.87988003631094,2.697553079273271,0.12265445365800741,0.30734243353009744,5.614580214745832,RURAL
P0000556,VA002,79.17471647303596,39.246151213443135,-78.19044130925563,mixed_ag,85.54438803551908,3.649330059047897,0.17152649746167356,0.12077980662129273,4.802682866228058,AG
P0000557,VA002,191.0920533554204,39.44473344887834,-78.32202396276568,cropland,58.428192931810244,8.080442817613186,0.25435490369730845,0.07379986202222809,4.527595124416963,RURAL
P0000558,VA002,93.33436824791181,39.03538550220517,-78.17900516674673,cropland,61.7352941714645,6.627711134985446,0.011839943884286367,0.3801389269511178,4.412019858133529,RURAL
P0000559,VA002,106.54926388189652,39.326755797593165,-78.38952526178127,pasture,52.43177608195007,4.453849311527874,0.22242178746407681,0.035777038970260286,4.994252903801506,AG
P0000560,VA002,140.88211824746682,39.0155627517615,-78.17302949186777,mixed_ag,52.95198014586144,4.156342395839817,0.08432027403542268,0.020189505790539682,5.307768269923949,AG
P0000561,VA002,260.21327052882174,38.89540802369431,-78.28270024154904,pasture,78.86765402471127,1.339649859583103,0.0074414340075782725,0.12183101341391725,4.817872418133968,AG
P0000562,VA002,30.41829148446202,39.191507168333295,-78.28432432796113,timber,55.257387646455065,13.696814681563305,0.11748373757539309,0.21115789632841542,4.573379439144494,MIXED
P0000563,VA002,185.36912840662032,39.20570169021835,-78.20501350655458,cropland,64.83883144386958,1.1641399901411948,0.01795992355639313,0.010410019384328681,4.6411821116468905,AG
P0000564,VA002,166.9920461300629,39.263962681487975,-78.26439108508858,timber,48.90396009406528,2.9015945192404757,0.06028254002607406,0.020084958417742122,4.478517386259685,AG
P0000565,VA002,85.64765438682856,39.18456803999438,-78.30623179624722,timber,55.218464423103384,3.0515382589208273,0.2120114562210431,0.10785044174464883,4.534229740657448,AG
P0000566,VA002,118.50649663154698,39.23857019980186,-78.29475200012467,mixed_ag,73.4529831604612,5.987749360052841,0.023321077975644984,0.09282469867573365,4.82300334535867,AG
P0000567,VA002,27.237704542112024,39.33140810621866,-78.22209773324575,mixed_ag,53.1835543976259,4.958380104770174,0.1620570328970334,0.0010138885510477976,4.6821066638806546,AG
P0000568,VA002,101.62217987179014,39.2510339890833,-78.41949808516391,timber,86.52339611675373,1.620896313744979,0.16302745384735676,0.14429484456089928,5.134608321092828,AG
P0000569,VA002,44.44386660102967,39.2287248975659,-78.15558249749121,cropland,63.54476513679131,1.02227274960589,0.3045882537546982,0.031879257025285754,4.258116582734706,AG
P0000570,VA002,146.09879488793462,39.153108095851735,-78.07936876203132,pasture,94.8603469159406,1.8093867080146706,0.2615833061517852,0.1334538532571262,4.508855900249656,INDUSTRIAL
P0000571,VA002,143.14055042088705,39.221793657666375,-78.26777135724667,timber,62.016611946724005,1.0136905684171678,0.0870281581432838,0.083839309020938,4.442046515173317,AG
P0000572,VA002,262.3646475785224,39.28324892582045,-78.16102489123483,timber,91.00284557663166,6.576630848969742,0.06213469118391351,0.14771038135715167,4.782951936830644,RURAL
P0000573,VA002,92.99122809164278,39.30741349386753,-78.13722221430965,cropland,62.47655430911712,0.3734166426338725,0.08095759390513196,0.015104538492733554,4.600116068839723,AG
P0000574,VA002,238.22600822273668,39.283184820491535,-78.23291334854984,cropland,85.59632198909232,5.694464683781017,0.10143055134813873,0.05614774850395375,4.661696962504864,AG
P0000575,VA002,56.03395561878872,39.29361234839991,-78.41042706158336,pasture,77.4372994306868,4.381996631848607,0.01556322560575315,0.054295449268142164,4.352603068732745,MIXED
P0000576,VA002,236.4078432131879,39.0871043073642,-78.2829947631935,mixed_ag,71.26938657564146,4.138655802345317,0.3105488396802712,0.03234637382702516,4.792843800080984,AG
P0000577,VA002,68.4838274790426,39.041757625656516,-78.36825529960716,pasture,50.38509595074633,4.47632497651784,0.19710360977834748,0.012270429242442257,4.782039281347978,MIXED
P0000578,VA002,103.9881729072041,39.085620996718,-78.26428023894333,timber,65.29951874804028,2.020476856157012,0.053821439764254124,0.0013112254394818976,4.841171867655349,INDUSTRIAL
P0000579,VA002,57.200715241504916,39.21901719072596,-78.02743007699736,cropland,67.04328948808778,5.435481375316151,0.3234407199846276,0.004623791547925467,4.402373736825836,AG
P0000580,VA002,337.89021619980826,39.19669161989723,-78.43887338533628,timber,45.83692973962805,3.7557658978222523,0.08185809870637917,0.06691710859841946,4.240794807466484,RURAL
P0000581,VA002,33.043989027161665,39.23315628438278,-78.45373037695647,pasture,44.7312238385547,3.053225523552304,0.44605106537459893,0.022197423647755583,5.3872594443947985,RURAL
P0000582,VA002,56.25999684042605,39.16702948178549,-78.34338469900399,cropland,40.41830515152121,1.1642853213778475,0.14551402374877956,0.10818270237086539,4.75282315219027,AG
P0000583,VA002,114.2640152082661,39.21566270158728,-78.23838804408217,cropland,77.48112782437597,4.828246008612934,0.15280193582667603,0.12065378367870352,4.866095347932198,AG
P0000584,VA002,140.98594123405474,39.307119009576674,-78.13603148033653,pasture,63.28081461499516,7.7721079496469425,0.12693117816528462,0.02632045817257096,4.479721353251935,AG
P0000585,VA002,114.75174071890257,39.158996904237284,-78.34051944576387,pasture,33.43391446599946,3.5373650689003484,0.20883992275837976,0.26276616399724695,4.910117973431241,AG
P0000586,VA002,113.1267126669423,39.20278795474737,-78.30177830599207,pasture,58.80902810828677,5.793376824577241,0.22973124851140836,0.02008576837279811,3.755235685022175,AG
P0000587,VA002,65.75398321798887,39.17906269562519,-78.09910934945057,mixed_ag,62.54995096697205,1.3268916257484584,0.10440294523351933,0.0734697672028842,5.290781312964,AG
P0000588,VA002,59.17444217602582,39.19862768659112,-78.29597998000158,pasture,65.4033809258778,1.2796416602601,0.15746427763400556,0.22980982507303793,5.0224755106601675,AG
P0000589,VA002,210.32958439181192,39.15744537583082,-78.28343537597455,cropland,64.22992996194806,4.266007820210232,0.036968720767193375,0.25595864321891487,4.54236199214413,AG
P0000590,VA002,219.01001653257265,39.128745008603474,-78.40321022782176,cropland,64.16196305182334,1.047079263907433,0.09127279052934055,0.1602330602812126,4.995841049732195,RURAL
P0000591,VA002,335.9035711690526,39.382048487018686,-78.33707191368545,cropland,61.423572080408015,8.528704975069285,0.0652441117158329,0.08320019316090009,4.46337497887676,AG
P0000592,VA002,222.02965738667996,39.30337926857008,-78.28935385113758,pasture,73.7606061388299,3.0462224839551895,0.04874543949810272,0.013541713653366469,4.415161312614025,AG
P0000593,VA002,41.616524415387765,39.252040731597326,-78.27933990745966,mixed_ag,61.107301632768554,8.965125448915206,0.05666618628743148,0.13074195095225266,5.006817798733904,AG
P0000594,VA002,49.32287737574803,39.334191101784434,-78.29899352541976,pasture,62.4600845484729,7.465944704249164,0.10164287658343572,0.03688832360226793,4.896506522574326,RURAL
P0000595,VA002,396.06624347762437,39.06340100148453,-78.281270859639,cropland,50.36866219433992,2.784754086460408,0.26758256355357934,0.04839579077069337,4.567911441733713,INDUSTRIAL
P0000596,VA002,87.79756552956509,39.30647297751471,-78.10091587526358,pasture,52.97910861141267,1.9730272880270991,0.03505031963995148,0.23431909194680825,4.120324277230965,RURAL
P0000597,VA002,618.7638032956409,39.26700209482869,-78.2357465162889,cropland,78.66876201475769,1.1413427896493917,0.04444601977451463,0.03676939336347812,4.876344688968919,MIXED
P0000598,VA002,103.4848582119239,39.25930278747595,-78.33326388678465,cropland,57.39151882723162,5.8324375903705175,0.2330734294782817,0.07023570046667577,5.0583893253333425,AG
P0000599,VA002,259.7095587359862,39.23386747188097,-78.31676672712321,cropland,75.9413950089826,9.32709398871171,0.05796421886632499,0.029305010783998203,4.243620632739631,AG
P0000600,VA002,130.71995720242236,39.265779743914734,-78.14393277665843,pasture,65.01160563852112,8.404503533185563,0.017080906976884285,0.020484212083785914,3.9961287340093414,MIXED
P0000601,VA002,66.28124979923174,39.28027418774366,-78.2836947442973,timber,75.75099511558132,8.078380111805313,0.06489442083567726,0.04314163964867992,5.067714150917344,RURAL
P0000602,VA002,82.07503637815346,39.30773262322197,-78.21663352977217,pasture,69.6515433274203,6.848443297546338,0.11102236098095164,0.22772159603416925,4.136972069983886,MIXED
P0000603,VA002,79.96679872883655,39.30044404601379,-78.23554491425574,mixed_ag,63.238281870914946,2.106178980256834,0.27262048120861065,0.05197641214225474,4.53508200843351,AG
P0000604,VA002,82.53478175500173,39.171215680462815,-78.28053668553856,pasture,37.48926594343341,6.00447237741927,0.058666812924700946,0.06907599580072712,4.408832642098473,MIXED
P0000605,VA002,174.4943280557966,39.12213685663534,-78.42014388940542,mixed_ag,66.04783235168227,5.204507548275776,0.18316450300526693,0.01690998989896376,4.095267450941543,MIXED
P0000606,VA002,56.64808972741205,39.31578876630611,-78.30391766804266,pasture,33.13761998721746,4.6170348165771005,0.34753121821393795,0.0494071649454755,4.561160926534421,MIXED
P0000607,VA002,102.12233519133899,39.10367958000142,-78.16018146013985,timber,49.38219243044388,1.230107710072956,0.15594371928330952,0.031229192769763173,4.057526306309619,AG
P0000608,VA002,255.83660615205577,39.13207254333301,-78.18174961785485,cropland,56.609125105352206,3.6377297434239035,0.026999413160153887,0.08918602734424731,5.046639214331245,AG
P0000609,VA002,106.69008988276143,39.215007236183645,-78.20510946344702,cropland,56.65378778931347,11.342026943369847,0.28491631775611925,0.0757008549649434,4.801765948940806,RURAL
P0000610,VA002,66.13441055814808,39.23368523441741,-78.27853037153382,pasture,74.02582058908452,8.777615056682997,0.16132151503963688,0.161270702492402,4.511492535692366,AG
P0000611,VA002,327.7637342622022,39.17151015862143,-78.2126102939997,timber,46.32026736424791,1.8405921541296653,0.1709039999490863,0.11605012605691155,4.546633662730445,AG
P0000612,VA002,264.541522228341,39.25134275002946,-78.40897983780778,pasture,100.0,4.220153105325905,0.0358187280468388,0.13350538867697662,4.700468730240457,AG
P0000613,VA002,152.41758487079827,39.14114882582638,-78.25679261610796,pasture,30.185469000945993,7.466958603529349,0.06904708253999152,0.2823936946663342,4.150076553253234,AG
P0000614,VA002,19.170875527561577,39.14507471427242,-78.26090696494323,pasture,58.22366115390768,13.368981732685528,0.10954348731002006,0.061511091399921065,4.937099340611268,AG
P0000615,VA002,90.73910135690737,39.40232646804895,-78.26254138439005,mixed_ag,56.90690534935612,6.813538638903081,0.10741540891396704,0.026431060960931015,4.947818486769697,AG
P0000616,VA002,130.95050674683492,39.27873155893169,-78.07920619100081,mixed_ag,50.61198649735888,1.66917397321058,0.4765376226504368,0.1265427277977956,4.9549311936484175,AG
P0000617,VA002,186.29647327142374,39.219606568302666,-78.21076318363892,pasture,51.078880577963275,5.490426596741562,0.3549249681019653,0.053134268099782,4.2045979879897315,AG
P0000618,VA002,11.563869625041256,39.19052181770451,-78.03117696248572,cropland,50.32652881815543,4.66944490435472,0.03365457557158632,0.11490715751207992,4.217165622658427,RURAL
P0000619,VA002,38.9883343925759,39.26862478011282,-78.29699078480883,timber,64.05366570974586,1.296056109573211,0.05506352202445007,0.08563589837302465,4.134629712254296,MIXED
P0000620,VA002,83.33499734647822,39.238645122328414,-78.17120111544484,cropland,70.23079588234211,6.601723786264091,0.3093981876169446,0.041264114071181135,4.177365405892971,AG
P0000621,VA002,351.0194040227568,39.04072574537109,-78.16096750047835,cropland,58.995700547277295,13.376989794957604,0.2485860159416123,0.12817178921946543,4.275075473211734,RURAL
P0000622,VA002,279.511598228784,39.20636515020008,-78.31875671964265,timber,56.551593845819056,2.8169194131515796,0.1364151043396832,0.10737370991365404,5.342151640510748,INDUSTRIAL
P0000623,VA002,60.440297996291775,39.097759672300796,-78.15749460600277,timber,68.5951136539445,14.506252291493693,0.2552357057797468,0.060200694427890694,4.450632487185012,AG
P0000624,VA002,100.73491745097273,39.15290257627585,-78.18419889013882,timber,54.38543853351055,2.855009104314382,0.3826196172346566,0.008614997158244429,4.964493152704425,AG
P0000625,VA002,113.53227606655386,39.177647043620375,-78.39322263451334,pasture,66.77801362169508,6.6418880993948815,0.16472468279435099,0.27542828821767845,3.592752447030864,AG
P0000626,VA002,29.51432622991656,39.15120326521007,-78.39450246617542,timber,77.58190547551743,0.5873679147186162,0.07227866196500156,0.039633112512942645,4.506525311565919,AG
P0000627,VA002,80.15844972689464,39.03267878436783,-78.330962171539,timber,59.28283269408237,3.8422224813015293,0.33416287299523106,0.07985668251405632,4.910817827534644,RURAL
P0000628,VA002,120.0080130542532,39.27457335516559,-78.34564660488127,cropland,66.09325219566983,3.6561342002252086,0.056125936311719166,0.20516157642336033,4.289293257360026,MIXED
P0000629,VA002,207.98794914755064,39.23117236484498,-78.2960702625136,cropland,91.63068941154971,6.556796085712337,0.08702601911691747,0.2317843619899642,3.988473931936333,AG
P0000630,VA002,81.90822148050697,39.25287481922017,-78.06494029645137,cropland,99.11277545477601,3.4587817372113716,0.02610668234721164,0.001981894726256043,5.010969770975453,AG
P0000631,VA002,74.19302964945615,39.36321138587974,-78.25867050356749,pasture,66.48471833904097,4.394410071527649,0.06939599859865611,0.21926203876473763,5.279924667249111,AG
P0000632,VA002,20.507593393371867,39.306716550848535,-78.1131496886382,cropland,80.57522006373992,9.372002947433824,0.00564963865568116,0.10922211879622054,5.243351980168124,AG
P0000633,VA002,119.7619945279234,39.23185236050929,-78.3612858057037,cropland,91.394737574213,0.9233942194605161,0.12319742293789479,0.0629341845753564,4.6947849549083545,AG
P0000634,VA002,141.2015435765699,39.11558187905138,-78.30955606398557,timber,52.363340676039435,5.262744568476409,0.294380402085335,0.07330171064359745,5.01013303825026,AG
P0000635,VA002,122.41506606872657,39.116456402251096,-78.07067869222408,timber,58.150115279114154,10.65842745996284,0.39037168769956265,0.19430807768506045,4.606071106311743,RURAL
P0000636,VA002,109.672797567595,39.20394647610997,-78.36908901931153,mixed_ag,79.36713883247873,4.983708281760069,0.10900776090022041,0.12493634729332419,4.993443569733939,AG
P0000637,VA002,454.1855200174129,39.21676143975793,-78.18686908244975,timber,71.44822359742224,1.5705951805224059,0.605168754236645,0.02568045171139015,4.72093781874851,AG
P0000638,VA002,95.0496731823963,39.35794818668441,-78.23254224623354,timber,100.0,4.78586440163713,0.21867051337432064,0.010136627086004957,4.345191601813078,MIXED
P0000639,VA002,85.16221409518671,39.16264400861656,-78.30051442729462,timber,41.395428561469416,2.6571081355158794,0.0925453295203816,0.20513744180500085,4.8049525694205135,AG
P0000640,VA002,191.48434250824323,39.19158245286239,-78.18451377601578,timber,78.20240576101313,4.064196652098573,0.052331881021738844,0.009876915366485708,4.7518664535708615,AG
P0000641,VA002,69.7506360063215,39.20902054324489,-78.22397196704209,cropland,61.36081430278929,5.865697940856406,0.02027968790338647,0.0885981181084104,5.346306593994984,RURAL
P0000642,VA002,91.07645122617852,39.18801173654808,-78.22026374916067,cropland,57.037195887841364,2.1686129718491665,0.16570007707552045,0.17356351089064465,4.62298583809964,AG
P0000643,VA002,48.672856503789006,39.16113515000701,-78.04207974257437,timber,63.073811257530394,25.36675155910373,0.29488823332873404,0.1143762132774405,4.401515359449023,AG
P0000644,VA002,222.0511915784408,39.05537787911038,-78.33804143416744,cropland,74.45230129142477,10.642853802195425,0.09046999108577294,0.0524520910594553,4.329744668881883,MIXED
P0000645,VA002,12.406221322770937,39.14333218263383,-78.37833094994073,timber,58.38600856185655,2.6063214232718304,0.07401076669878745,0.07472764645917053,4.707310178425037,AG
P0000646,VA002,212.18272298421383,39.28010476398247,-78.16573108617213,timber,74.55623150433493,15.94562892677348,0.025909012287847782,0.028975333919808884,4.149444230531891,AG
P0000647,VA002,609.7979057366688,39.234937328692006,-78.21775866940814,timber,71.98677385577035,0.9412668821076685,0.15767570641565204,0.08187081775365128,4.650661466508594,AG
P0000648,VA002,42.77828366666122,39.209953341283374,-78.29269501950726,timber,32.64657669788824,6.781593701025059,0.15697153947459305,0.11989054659204532,3.9766013499208377,AG
P0000649,VA002,101.37333051550577,39.326066482035195,-78.31382293279069,cropland,68.38636014627129,9.131169019933843,0.3083336444225634,0.04017278657930341,4.402758319862866,AG
P0000650,VA002,354.34330098321027,39.373082812762206,-78.18381915101587,cropland,85.03074046550188,3.394283748693638,0.125566098624488,0.12991678741834412,5.265593931422725,AG
P0000651,VA002,48.8503081458364,39.14161784531369,-78.132427930803,timber,61.34256124217642,2.0963054630352214,0.19216839484093634,0.14622318538717669,4.931656348595089,RURAL
P0000652,VA002,174.75502917626747,39.14033977512149,-78.24557122411002,timber,63.052580287307094,3.2105789438751264,0.012201411952551375,0.10992395103150138,4.6287645232237145,AG
P0000653,VA002,206.58123953368377,39.04307281010544,-78.17420129674332,timber,61.77918697098705,0.7953636697061557,0.26165399859754085,0.07762142466712535,4.712215154514756,INDUSTRIAL
P0000654,VA002,92.84704898680002,39.25741941459816,-78.2843437595278,timber,93.55201412938334,1.789327886988341,0.03077092347908684,0.05787777946465507,4.083249570731204,AG
P0000655,VA002,50.765084974579764,39.195901949810555,-78.31330794696075,cropland,55.116897831665895,1.820428828967435,0.4765837350963597,0.11830345294611665,4.776192819535759,AG
P0000656,VA002,168.1972204299602,39.066250602535895,-78.35744685769215,timber,52.930828155020336,8.175550890886885,0.17851753678658996,0.08915689223110725,4.274419475046897,MIXED
P0000657,VA002,55.43992851821164,39.311542252642255,-78.2746522386589,pasture,71.93263434125316,3.925028979153627,0.04296634295079882,0.14676209513367627,4.94997531496154,INDUSTRIAL
P0000658,VA002,64.02942139050687,39.215712676591124,-78.10536369310965,cropland,52.30963076700796,11.308287412836073,0.21244977008687513,0.08605596450596528,4.455762664557238,AG
P0000659,VA002,116.10630518487899,39.32862295337201,-78.21243872349669,pasture,76.81503964421442,7.290829540999388,0.002394633394637766,0.20668080595921742,4.400880590718225,MIXED
P0000660,VA002,62.80494256396277,39.12427426554007,-78.36295824103098,timber,61.35626432562341,2.4554419942546075,0.2867749728669494,0.14712816872613238,4.712405155286027,INDUSTRIAL
P0000661,VA002,47.36475097335431,38.99909230290985,-78.37315069866484,cropland,58.05978067423144,12.366776744703547,0.1240011943468418,0.05196686880608718,4.221397305352644,AG
P0000662,VA002,66.26680796278357,39.24832507640598,-78.40071874171082,timber,70.1586134373519,8.287304490193469,0.22399598437352936,0.1645263009714182,5.156992034102783,AG
P0000663,VA002,127.00877080828589,39.252122590775286,-78.27298062559541,timber,70.66948363285283,4.042832860538415,0.1851618018864002,0.21108055203267018,4.620467798070404,AG
P0000664,VA002,184.82796873359072,39.245496427584946,-78.13467763830782,cropland,58.82240737627797,7.268525027599775,0.19167864491749698,0.04286916104945116,5.066590701123825,RURAL
P0000665,VA002,61.456187729130576,39.39198736764658,-78.25346107248298,timber,52.54618815879089,11.049246193761885,0.26058723394381267,0.12601257741047658,4.527769650084839,RURAL
P0000666,VA002,171.55458137367341,39.13873424495918,-78.39488186166275,timber,58.235731099648504,4.2264932738412275,0.3104669567461604,0.05366810608542073,4.674094565814434,INDUSTRIAL
P0000667,VA002,116.2911941216591,39.24870134504595,-78.36189192077451,pasture,60.74211021025618,4.858907292702645,0.09213447105385655,0.07650739787615206,4.823692825178681,AG
P0000668,VA002,66.2274637916004,39.3426345120805,-77.84807586029603,pasture,80.55415115376427,6.101055509114421,0.35281031974310595,0.17578817528331456,4.205999210580621,AG
P0000669,VA002,75.3521221133981,39.063172855277465,-78.31362100953004,mixed_ag,73.66513443300488,6.684721470168384,0.14260437902493195,0.08362505046131612,4.74273870672303,AG
P0000670,VA002,126.16175252999221,39.21183699439537,-78.27236951822827,mixed_ag,83.64632911396839,8.643286894430199,0.15120908451983717,0.06111175408753869,5.006999706160719,MIXED
P0000671,VA002,109.12319822507216,39.01965883034788,-78.1916297659341,cropland,71.3652666382703,14.059676255493061,0.27115548206465273,0.04824164095481926,4.380508740483901,AG
P0000672,VA002,146.17927621567745,39.207960922376,-78.24300427301374,cropland,63.9170669510494,1.6426284531062576,0.14921178535358326,0.06692035227356924,4.517910510297287,INDUSTRIAL
P0000673,VA002,466.62479129551986,39.34444983739483,-78.27686538841091,cropland,65.70078867176306,4.659340396030401,0.2488423520064478,0.1041026983567288,4.700448317580666,AG
P0000674,VA002,184.2737349483171,39.34854020726356,-78.19867878268964,timber,92.85691029414659,2.222882215871241,0.19807720331050693,0.05975748128040862,4.783479900005657,AG
P0000675,VA002,64.35447642178832,39.13743094390501,-78.20674158866834,mixed_ag,63.71615290083792,1.0106121781164494,0.16580761214250453,0.2818987243874056,4.458249595961048,MIXED
P0000676,VA002,57.28326262225042,39.20724417297063,-78.52000291473061,mixed_ag,63.64565036975037,1.1391888603938913,0.09373543821560176,0.09897914324981913,5.149587805764154,AG
P0000677,VA002,133.68446204264404,39.23873410344515,-78.44534169633678,mixed_ag,41.84378719330556,0.8144700789699979,0.03930745382793007,0.02774878389731832,4.181246135118551,AG
P0000678,VA002,273.2706251905013,39.30071776318087,-78.34292926829244,timber,50.16969904904272,2.3868826317478997,0.1524348803740436,0.07906955164976091,4.303892605097674,AG
P0000679,VA002,178.46285536415226,39.19018892036695,-78.25771901401767,timber,84.98121088891807,0.7918915157750124,0.1422353840581545,0.2981132219688375,4.003898733558396,AG
P0000680,VA002,83.54979152715279,39.071188961287625,-78.18552977662902,mixed_ag,64.58959264933283,3.255997693938739,0.16037064191506914,0.0976787322827213,4.832826210429725,AG
P0000681,VA002,814.0514198811994,39.164936562982355,-78.23085415048907,pasture,67.91137444254768,3.9521794285376206,0.2944152523144718,0.04626612032984104,4.174718619387438,AG
P0000682,VA002,82.21922315082311,39.23716072917307,-78.17905836178656,pasture,32.05046674251447,6.837969194721545,0.17399301022384497,0.011283905815198104,4.3131353940491,INDUSTRIAL
P0000683,VA002,244.11310986934103,39.16075902575094,-78.37407492664026,mixed_ag,69.0763077729971,2.211337617800236,0.0646464333262956,0.08016670433298916,4.671801348117946,INDUSTRIAL
P0000684,VA002,160.9944762242778,39.21969315767259,-78.17391026730165,pasture,61.97077052591729,8.465816263780821,0.13889333756384137,0.21595010783170385,4.061274931699333,MIXED
P0000685,VA002,94.2849252914006,39.207823096525885,-78.28302074180996,cropland,82.2738755948547,15.703436271260589,0.3329433917008559,0.3598066940242035,5.010790117760958,AG
P0000686,VA002,98.63027694238984,39.15350945040986,-78.25623106209389,timber,52.939587183078636,8.765815525949424,0.44417069367605716,0.061840723988004935,4.042688888807565,AG
P0000687,VA002,25.46128528368453,39.168931316484446,-78.23884040079552,timber,58.83395790669773,3.896669813507244,0.17819906705182903,0.05542974526171987,4.50372028666686,RURAL
P0000688,VA002,87.41762408266621,39.106606077692355,-78.19461026401565,pasture,56.4807777950337,2.6597358337375026,0.010827171964826129,0.22373286136634965,4.565999041748876,AG
